Date,Open,High,Low,Close,Volume,Adj Close
2016-03-23,54.110001,54.240002,53.740002,53.970001,20129000,52.905754
2016-03-24,53.84,54.330002,53.73,54.209999,19950000,53.141019
2016-03-28,54.209999,54.290001,53.330002,53.540001,17025100,52.484233
2016-03-29,53.66,54.860001,53.450001,54.709999,23924300,53.631159
2016-03-30,54.93,55.639999,54.900002,55.049999,23008300,53.964455
2016-03-31,54.950001,55.59,54.860001,55.23,26360500,54.140906
2016-04-01,55.049999,55.610001,54.57,55.57,24399200,54.474201
2016-04-04,55.43,55.66,55.0,55.43,18928800,54.336963
2016-04-05,55.189999,55.299999,54.459999,54.560001,19272300,53.484119
2016-04-06,54.360001,55.200001,54.209999,55.119999,21188700,54.033074
2016-04-07,54.869999,54.91,54.23,54.459999,19225100,53.386089
2016-04-08,54.669998,55.279999,54.32,54.419998,22167200,53.346877
2016-04-11,54.490002,55.150002,54.299999,54.310001,21414200,53.239049
2016-04-12,54.369999,54.779999,53.759998,54.650002,24944300,53.572345
2016-04-13,55.119999,55.439999,54.889999,55.349998,20818000,54.258538
2016-04-14,55.220001,55.580002,55.07,55.360001,20877100,54.268343
2016-04-15,55.299999,55.919998,55.110001,55.650002,28793800,54.552626
2016-04-18,55.490002,56.59,55.209999,56.459999,23150300,55.346651
2016-04-19,56.630001,56.77,55.68,56.389999,29596800,55.278031
2016-04-20,56.290001,56.5,55.490002,55.59,36195700,54.493807
2016-04-21,55.799999,56.23,55.419998,55.779999,38909100,54.680059
2016-04-22,51.91,52.43,50.77,51.779999,126834100,50.758936
2016-04-25,51.779999,52.130001,51.630001,52.110001,33226900,51.082431
2016-04-26,52.259998,52.349998,51.09,51.439999,33532600,50.425641
2016-04-27,51.48,51.5,50.549999,50.939999,43369300,49.9355
2016-04-28,50.619999,50.77,49.560001,49.900002,43134800,48.916011
2016-04-29,49.349998,50.25,49.349998,49.869999,48411700,48.8866
2016-05-02,50.0,50.75,49.779999,50.610001,33114500,49.61201
2016-05-03,50.34,50.41,49.599998,49.779999,26460200,48.798375
2016-05-04,49.84,50.060001,49.459999,49.869999,24257600,48.8866
2016-05-05,49.869999,50.299999,49.73,49.939999,25390700,48.95522
2016-05-06,49.919998,50.389999,49.66,50.389999,24715600,49.396347
2016-05-09,50.490002,50.59,50.0,50.07,17951600,49.082657
2016-05-10,50.330002,51.099998,50.189999,51.02,22891000,50.013925
2016-05-11,51.130001,51.779999,51.0,51.049999,24039100,50.043332
2016-05-12,51.200001,51.810001,50.919998,51.509998,24102800,50.49426
2016-05-13,51.439999,51.900002,51.040001,51.080002,22592300,50.072743
2016-05-16,50.799999,51.959999,50.75,51.830002,20032000,50.807953
2016-05-17,51.720001,51.73,50.360001,50.509998,27803500,49.860298
2016-05-18,50.48,51.139999,50.299999,50.810001,24907500,50.156442
2016-05-19,50.470001,50.619999,49.82,50.32,23842400,49.672744
2016-05-20,50.48,51.220001,50.400002,50.619999,23905800,49.968884
2016-05-23,50.599998,50.68,49.98,50.029999,26118700,49.386473
2016-05-24,50.700001,51.709999,50.400002,51.59,34757900,50.926408
2016-05-25,51.919998,52.490002,51.790001,52.119999,24040200,51.44959
2016-05-26,51.93,51.98,51.360001,51.889999,24335200,51.222549
2016-05-27,51.919998,52.32,51.77,52.32,17653700,51.647018
2016-05-31,52.259998,53.0,52.080002,53.0,37653100,52.318272
2016-06-01,52.439999,52.950001,52.439999,52.849998,25324800,52.170199
2016-06-02,52.639999,52.740002,51.84,52.48,22840800,51.80496
2016-06-03,52.380001,52.419998,51.599998,51.790001,23081300,51.123836
2016-06-06,51.990002,52.349998,51.889999,52.130001,18243300,51.459463
2016-06-07,52.240002,52.73,52.099998,52.099998,20866800,51.429847
2016-06-08,52.02,52.439999,51.869999,52.040001,21149400,51.370621
2016-06-09,52.0,52.0,51.490002,51.619999,20305700,50.956021
2016-06-10,51.049999,52.049999,51.040001,51.48,25833200,50.817823
2016-06-13,49.580002,50.720001,49.060001,50.139999,83217800,49.495059
2016-06-14,49.900002,50.099998,49.57,49.830002,42577100,49.189048
2016-06-15,49.779999,50.119999,49.689999,49.689999,33757600,49.050846
2016-06-16,49.52,50.470001,49.509998,50.389999,31188600,49.741843
2016-06-17,50.41,50.43,49.82,50.130001,45710500,49.485189
2016-06-20,50.639999,50.830002,50.029999,50.07,35607900,49.425959
2016-06-21,50.200001,51.43,50.16,51.189999,34097800,50.531552
2016-06-22,51.080002,51.459999,50.950001,50.990002,28816800,50.334127
2016-06-23,51.279999,52.060001,51.150002,51.91,29028800,51.242292
2016-06-24,49.810001,50.939999,49.52,49.830002,133503000,49.189048
2016-06-27,49.099998,49.150002,48.040001,48.43,50216300,47.807055
2016-06-28,48.919998,49.470001,48.669998,49.439999,38140700,48.804062
2016-06-29,49.91,50.720001,49.799999,50.540001,31304000,49.889915
2016-06-30,50.720001,51.299999,50.5,51.169998,28527800,50.511809
2016-07-01,51.130001,51.720001,51.07,51.16,21400400,50.501939
2016-07-05,50.830002,51.279999,50.740002,51.169998,24806400,50.511809
2016-07-06,50.779999,51.540001,50.389999,51.380001,28167500,50.71911
2016-07-07,51.419998,51.610001,51.07,51.380001,19585200,50.71911
2016-07-08,51.73,52.360001,51.549999,52.299999,28391000,51.627275
2016-07-11,52.5,52.830002,52.470001,52.59,22269200,51.913545
2016-07-12,52.939999,53.400002,52.790001,53.209999,27317600,52.525569
2016-07-13,53.560001,53.860001,53.18,53.509998,25356800,52.82171
2016-07-14,53.84,53.990002,53.580002,53.740002,24545500,53.048755
2016-07-15,53.950001,54.0,53.209999,53.700001,32024400,53.009268
2016-07-18,53.700001,54.34,53.549999,53.959999,31433900,53.265922
2016-07-19,53.709999,53.900002,52.93,53.09,53336500,52.407114
2016-07-20,56.150002,56.84,55.529999,55.91,89893300,55.190841
2016-07-21,55.98,56.23,55.759998,55.799999,32776700,55.082255
2016-07-22,56.080002,56.630001,55.779999,56.57,32157200,55.842351
2016-07-25,56.470001,56.740002,56.259998,56.73,25610600,56.000293
2016-07-26,56.52,57.290001,56.509998,56.759998,28079000,56.029906
2016-07-27,56.610001,56.799999,56.110001,56.189999,32327500,55.467238
2016-07-28,56.0,56.369999,55.720001,56.209999,37550400,55.486981
2016-07-29,56.259998,56.759998,56.049999,56.68,30558700,55.950937
2016-08-01,56.599998,56.75,56.139999,56.580002,26003400,55.852224
2016-08-02,56.849998,56.900002,56.310001,56.580002,35122000,55.852224
2016-08-03,56.68,57.110001,56.490002,56.970001,22075600,56.237207
2016-08-04,56.799999,57.52,56.669998,57.389999,26587700,56.651803
2016-08-05,57.650002,58.209999,57.450001,57.959999,29335200,57.214471
2016-08-08,58.060001,58.09,57.779999,58.060001,19473500,57.313187
2016-08-09,58.169998,58.5,58.02,58.200001,16920700,57.451386
2016-08-10,58.16,58.32,57.82,58.02,15756900,57.273701
2016-08-11,58.029999,58.450001,58.029999,58.299999,18162300,57.550098
2016-08-12,58.029999,58.189999,57.619999,57.939999,21655200,57.194728
2016-08-15,58.009998,58.5,57.959999,58.119999,19283900,57.372413
2016-08-16,57.610001,57.619999,57.27,57.439999,20523500,57.054563
2016-08-17,57.540001,57.68,57.23,57.560001,18856400,57.17376
2016-08-18,57.419998,57.700001,57.27,57.599998,14214300,57.213489
2016-08-19,57.43,57.73,57.200001,57.619999,17271000,57.233355
2016-08-22,57.599998,57.75,57.259998,57.669998,15221900,57.283019
2016-08-23,57.900002,58.18,57.849998,57.889999,18732400,57.501544
2016-08-24,57.799999,58.040001,57.720001,57.950001,18151500,57.561143
2016-08-25,57.880001,58.290001,57.779999,58.169998,18552600,57.779664
2016-08-26,58.279999,58.700001,57.689999,58.029999,20971200,57.640604
2016-08-29,58.18,58.599998,58.099998,58.099998,16417200,57.710134
2016-08-30,57.98,58.189999,57.610001,57.889999,16930200,57.501544
2016-08-31,57.650002,57.799999,57.299999,57.459999,20860300,57.074429
2016-09-01,57.009998,57.82,57.009998,57.59,26075400,57.203558
2016-09-02,57.669998,58.189999,57.419998,57.669998,18900500,57.283019
2016-09-06,57.779999,57.799999,57.209999,57.610001,16278400,57.223424
2016-09-07,57.470001,57.84,57.41,57.66,17493400,57.273088
2016-09-08,57.630001,57.790001,57.18,57.43,20146100,57.044632
2016-09-09,56.790001,57.52,56.209999,56.209999,35113900,55.832817
2016-09-12,56.0,57.209999,55.610001,57.049999,29303000,56.667181
2016-09-13,56.5,56.650002,56.049999,56.529999,30130200,56.150669
2016-09-14,56.389999,56.630001,56.029999,56.259998,24062500,55.882481
2016-09-15,56.150002,57.349998,55.98,57.189999,26847000,56.806241
2016-09-16,57.630001,57.630001,56.75,57.25,44607000,56.865839
2016-09-19,57.27,57.75,56.849998,56.93,20937100,56.547987
2016-09-20,57.349998,57.349998,56.75,56.810001,17384000,56.428793
2016-09-21,57.509998,57.849998,57.080002,57.759998,33707300,57.372415
2016-09-22,57.919998,58.0,57.630001,57.82,19822200,57.432014
2016-09-23,57.869999,57.91,57.380001,57.43,19955300,57.044632
2016-09-26,57.080002,57.139999,56.830002,56.900002,21688700,56.518189
2016-09-27,56.93,58.060001,56.68,57.950001,28065100,57.561143
2016-09-28,57.880001,58.060001,57.669998,58.029999,20536400,57.640604
2016-09-29,57.810001,58.169998,57.209999,57.400002,25463500,57.014834
2016-09-30,57.57,57.77,57.34,57.599998,29910800,57.213489
2016-10-03,57.41,57.549999,57.060001,57.419998,19189500,57.034697
2016-10-04,57.27,57.599998,56.970001,57.240002,20085900,56.855908
2016-10-05,57.290001,57.959999,57.259998,57.639999,16726400,57.253222
2016-10-06,57.740002,57.860001,57.279999,57.740002,16212600,57.352553
2016-10-07,57.849998,57.98,57.419998,57.799999,20089000,57.412148
2016-10-10,57.91,58.389999,57.869999,58.040001,18196500,57.650539
2016-10-11,57.889999,58.02,56.889999,57.189999,26497400,56.806241
2016-10-12,57.110001,57.27,56.400002,57.110001,22177500,56.726779
2016-10-13,56.700001,57.299999,56.32,56.919998,25313700,56.538052
2016-10-14,57.119999,57.740002,57.119999,57.419998,27402500,57.034697
2016-10-17,57.360001,57.459999,56.869999,57.220001,23830000,56.836042
2016-10-18,57.529999,57.950001,57.41,57.66,19149500,57.273088
2016-10-19,57.470001,57.84,57.400002,57.529999,22878400,57.143959
2016-10-20,57.5,57.52,56.66,57.25,49455600,56.865839
2016-10-21,60.279999,60.450001,59.490002,59.66,80032200,59.259667
2016-10-24,59.939999,61.0,59.93,61.0,54067000,60.590676
2016-10-25,60.849998,61.369999,60.799999,60.990002,35137200,60.580745
2016-10-26,60.810001,61.200001,60.470001,60.630001,29911600,60.22316
2016-10-27,60.610001,60.830002,60.09,60.099998,28479900,59.696714
2016-10-28,60.009998,60.52,59.580002,59.869999,33574700,59.468257
2016-10-31,60.16,60.419998,59.919998,59.919998,26434700,59.517921
2016-11-01,59.970001,60.02,59.25,59.799999,24533000,59.398727
2016-11-02,59.82,59.93,59.299999,59.43,22147000,59.031211
2016-11-03,59.529999,59.639999,59.110001,59.209999,21600400,58.812686
2016-11-04,58.650002,59.279999,58.52,58.709999,28697000,58.316041
2016-11-07,59.779999,60.52,59.779999,60.419998,31664800,60.014566
2016-11-08,60.549999,60.779999,60.150002,60.470001,22935400,60.064234
2016-11-09,60.0,60.59,59.200001,60.169998,49632500,59.766244
2016-11-10,60.48,60.490002,57.630001,58.700001,57822400,58.30611
2016-11-11,58.23,59.119999,58.009998,59.02,38767800,58.623963
2016-11-14,59.02,59.080002,57.279999,58.119999,41328400,57.73
2016-11-15,58.330002,59.490002,58.32,58.869999,34764300,58.869999
2016-11-16,58.939999,59.66,58.810001,59.650002,26851400,59.650002
2016-11-17,60.41,60.950001,59.970001,60.639999,31463700,60.639999
2016-11-18,60.779999,61.139999,60.299999,60.349998,26580600,60.349998
2016-11-21,60.5,60.970001,60.419998,60.860001,19563200,60.860001
2016-11-22,60.98,61.259998,60.810001,61.119999,22645300,61.119999
2016-11-23,61.009998,61.099998,60.25,60.400002,21847200,60.400002
2016-11-25,60.299999,60.529999,60.130001,60.529999,8370500,60.529999
2016-11-28,60.34,61.02,60.209999,60.610001,20603800,60.610001
2016-11-29,60.650002,61.41,60.52,61.09,22010800,61.09
2016-11-30,60.860001,61.18,60.220001,60.259998,33783900,60.259998
2016-12-01,60.110001,60.150002,58.939999,59.200001,33917000,59.200001
2016-12-02,59.080002,59.470001,58.799999,59.25,25384900,59.25
2016-12-05,59.700001,60.59,59.560001,60.220001,23126500,60.220001
2016-12-06,60.43,60.459999,59.799999,59.950001,19850100,59.950001
2016-12-07,60.009998,61.380001,59.799999,61.369999,29769100,61.369999
2016-12-08,61.299999,61.580002,60.84,61.009998,21043400,61.009998
2016-12-09,61.18,61.990002,61.130001,61.970001,26670800,61.970001
2016-12-12,61.82,62.299999,61.720001,62.169998,20057000,62.169998
2016-12-13,62.5,63.419998,62.240002,62.98,35046300,62.98
2016-12-14,63.0,63.450001,62.529999,62.68,29272800,62.68
2016-12-15,62.700001,63.150002,62.299999,62.580002,27655900,62.580002
2016-12-16,62.950001,62.950001,62.119999,62.299999,42204700,62.299999
2016-12-19,62.560001,63.77,62.419998,63.619999,33182800,63.619999
2016-12-20,63.689999,63.799999,63.029999,63.540001,25389900,63.540001
2016-12-21,63.43,63.700001,63.119999,63.540001,17071800,63.540001
2016-12-22,63.84,64.099998,63.41,63.549999,22155200,63.549999
2016-12-23,63.450001,63.540001,62.799999,63.240002,12398000,63.240002
2016-12-27,63.209999,64.07,63.209999,63.279999,11583900,63.279999
2016-12-28,63.400002,63.400002,62.830002,62.990002,14247400,62.990002
2016-12-29,62.860001,63.200001,62.73,62.900002,10181600,62.900002
2016-12-30,62.959999,62.990002,62.029999,62.139999,25465900,62.139999
